title,vendor,category,published,option,option_value,variant_grams,variant_tracker,variant_policy,variant_service,variant_price,variant_require_shipping,variant_taxable,image,image_position,gift,variant_weight_unit
"Câble secteur 2 sorties-TE: 250 V-TS: 2,5 A-3m",Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,2000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Cablessecteur2sorties2000mil_abe0155e-2c4e-4668-926e-76674554b1b1.jpg?v=1626885065,1.0,False,kg
Câble réseau-RJ45-5 m-mâle à mâle,GRAND MARCHÉ,,True,Title,Default Title,0.0,shopify,deny,grandmarche,5000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/CablesreseauxRJ455m5mil.png?v=1626884673,1.0,False,kg
"Cité des perles-Sac en perle-beige, or et marron-Femme",Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles311.jpg?v=1626781584,1.0,False,kg
Cité des perles-Collier en perle-turquois et or-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,25000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles11_dc56df83-6374-4871-a996-a09c4ef19c08.jpg?v=1626780634,1.0,False,kg
"Cité des perles-Collier en perle corail rouge, or et argenté- Femme",Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,40000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles21.jpg?v=1626779183,1.0,False,kg
Cité des perles-Pochette en perles-Orange-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,25000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles291.jpg?v=1625740848,1.0,False,kg
Cité des perles-Collier duchesse-beige et rouge-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles221.jpg?v=1625738814,1.0,False,kg
Cité des perles-Collier Pil de toupi- argenté- Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles211.jpg?v=1625652416,1.0,False,kg
Cité des perles-collier sac à dos-Marron et blanc-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles201.jpg?v=1625652161,1.0,False,kg
Cité des perles-Collier flou flou-Orange-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,20000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles191.jpg?v=1625649075,1.0,False,kg
Cité des perles-Collier en perles-Orange et blanc-Femme,GRAND MARCHÉ,,False,Title,Default Title,0.0,shopify,deny,grandmarche,12000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles161.jpg?v=1625645127,1.0,False,kg
Cité des perles- Collier en cristalline-Vertes- Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles151.jpg?v=1625596385,1.0,False,kg
Cité des perles-Cristalline multi rangs 5 tours- Vert blanc- Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles14.jpg?v=1625583805,1.0,False,kg
Cité des perles-Collier cristalline prêt du cou- blanc et marron,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles131.jpg?v=1625049557,1.0,False,kg
"Cité des perles-Cristalline en V plus large- Ensemble collier, bracelet et boucle d'oreilles- blanc",Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles122.jpg?v=1623955795,1.0,False,kg
"Cité des perles-Cristalline en V (ensemble collier, bracelet et boucle d'oreilles)-Orange",Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles11.jpg?v=1623954933,1.0,False,kg
Cité des perles-Collier wêkè wêkè-orange et blanc,Cité des perles,,True,Title,Default Title,0.0,shopify,deny,grandmarche,20000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles9.jpg?v=1623951077,1.0,False,kg
Cité des perles- Collier Blanc et argenté-Femme,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles8.jpg?v=1623948881,1.0,False,kg
Cité des perles-Collier en wax et perle-Multi couleurs,Cité des perles,Accessoires mode femme,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles61.jpg?v=1623944659,1.0,False,kg
Cité des perles-Ensemble chaine et bracelet cristalline-gris et blanc,GRAND MARCHÉ,,False,Title,Default Title,0.0,shopify,deny,grandmarche,12000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles41.jpg?v=1623940515,1.0,False,kg
Cité des perles-Ensemble collier et boucles d'oreilles Rocaille en perle -Blanc et noir,GRAND MARCHÉ,,False,Title,Default Title,0.0,shopify,deny,grandmarche,30000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles32.jpg?v=1623923202,1.0,False,kg
Dorâ-miel-450 g,Dora,Alimentaire,True,Title,Default Title,0.0,shopify,deny,grandmarche,1900.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/produitdora_1.jpg?v=1623864982,1.0,False,kg
Zac office-Vin de palme-300 ml,Zac offices,Alimentaire,True,Title,Default Title,0.0,shopify,deny,grandmarche,2000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivoteccitedesperles371.jpg?v=1623860340,1.0,False,kg
Gestion de trésorerie - Philippe Rousselot et Jean-François Verdié - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3208.jpg?v=1623835909,1.0,False,kg
Fête des pères-Coffret Thotché,GRAND MARCHÉ,Chaussures pour homme,False,Title,Default Title,0.0,shopify,deny,grandmarche,18000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/coffretthotche.png?v=1623714307,1.0,False,kg
Fête des pères-Coffret Edagnin,GRAND MARCHÉ,High tech,False,Title,Default Title,0.0,shopify,deny,grandmarche,50000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/coffretedagnin.png?v=1623713779,1.0,False,kg
Fête des pères-Coffret BAABA,GRAND MARCHÉ,Alimentaire,False,Title,Default Title,0.0,shopify,deny,grandmarche,30000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/coffretbaaba-bon.png?v=1623713333,1.0,False,kg
Fête des mères- Coffret NONTCHE,GRAND MARCHÉ,,False,Title,Default Title,0.0,shopify,deny,grandmarche,55000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/nontche-re.png?v=1622111133,1.0,False,kg
Fête des mères-Coffret IYAMI,GRAND MARCHÉ,,False,Title,Default Title,0.0,shopify,deny,grandmarche,20000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/IYAMI.png?v=1622101827,1.0,False,kg
Fête des mères-coffret NINGUI,le-grandmarche,,False,Title,Default Title,0.0,shopify,deny,grandmarche,47000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/coffretningui_2.png?v=1622104412,1.0,False,kg
Câble Adaptateur HDMI - mâle A vers mâle A - 3m,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,5000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/CablesHDMI3m5mil_82d18236-ff8f-4a86-ac4f-3a03db5579db.jpg?v=1626890613,1.0,False,kg
Câble Adaptateur HDMI vers DVI - 2m,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,10000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/cable-hdmi-vers-dvi-2m10mil.png?v=1626890791,1.0,False,kg
Câble USB DATA pour Iphone,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,1500.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/CableUSBDATApourIphone1500f.jpg?v=1626891036,1.0,False,kg
Câble USB DATA - Android,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,1000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/CableUSBDATApourandroid1000f.jpg?v=1626890885,1.0,False,kg
Toshiba - Boitier HDD pour Disque Dur Externe - Port USB 3.0,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,7000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/BoitierHDDportatif3.0NB7mil.jpg?v=1626895714,1.0,False,kg
Toshiba - Boitier HDD pour Disque Dur Externe - Port USB 2.0,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,5000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/BoitierHDDportatif2.0NB5mil.jpg?v=1626895579,1.0,False,kg
Western Digital Elément - Boitier HDD pour Disque Dur Externe - Port USB 3.0,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,8000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/BoitierHDD3.0WDElement8mil.jpg?v=1626895985,1.0,False,kg
SEAGATE - Boitier HDD pour Disque Dur Externe - Port USB 3.0,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,8000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/BoitierHDD3.0SEAGATE8mil.jpg?v=1626895497,1.0,False,kg
"ESET Multi-Device Security - logiciel de protection Antivirus - Boite pour 3 appareils: Ordinateurs, Smartphones et Tablettes - 1an",Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,14000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/anti-viruseset3appa14mil.png?v=1626893335,1.0,False,kg
Kaspersky Internet Security - logiciel de protection Antivirus - Boite pour 4 appareils: PC - MAC - Tablette & Smartphone - 1an,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,18000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/AntivirusKaspersky4appa1an18mil.jpg?v=1626894366,1.0,False,kg
ESET Mobile Security Android - logiciel de protection Antivirus pour Android - 1an,Ordi'sol,High tech,True,Title,Default Title,0.0,shopify,deny,grandmarche,4500.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/anti-virusesetmobile4500f.png?v=1626893169,1.0,False,kg
Afrodisiac - Djanta - Crème éclat - Crème Clarifiant,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,4000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec42a.jpg?v=1620032378,1.0,False,kg
Afrodisiac - Djanta - Masque peeling visage - Exfoliant,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,3500.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec43a.jpg?v=1620032029,1.0,False,kg
Afrodisiac - Djanta - Gommage éclat pour la peau,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,4000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec41a.jpg?v=1620044642,1.0,False,kg
Afrodisiac - Kemesys - Glams oil huile sèche pailletée - Femme,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec78b.jpg?v=1620030278,1.0,False,kg
Afrodisiac - Yuiopps - Micro-string Rouge - Femme,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,8000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec76a.jpg?v=1620029517,1.0,False,kg
Wakiza - Liqueur de Corossol - Saveur exotique - 50Cl - 20% Alc.,Winex global,,True,Title,Default Title,0.0,shopify,deny,grandmarche,4500.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/winexglobalnouveau.jpg?v=1620022618,1.0,False,kg
Afrodisiac - Baile-Penis sleeve - Gaine Stimulante A Picots Massant Pour Pénis - Homme,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,15000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec70b.jpg?v=1620028756,1.0,False,kg
Afrodisiac - Candy G-string - String fantaisie pour femme,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,10000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/A1jxgc4ZlHL._AC_SL1500.jpg?v=1632216542,1.0,False,kg
Afrodisiac - Fetish tentation - Jeux de menottes et collier Bondage,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,35000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/s-l1600_1.jpg?v=1632389092,1.0,False,kg
Afrodisiac - Plaisir Secret - Bougie de Massage Gourmande CANDLE - Parfum vanille,Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,10000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec64c.jpg?v=1620049268,1.0,False,kg
"Afrodisiac - Ozzé - Sonnette de table ""Sonnez pour une pipe""",Aphrodisiac,,True,Title,Default Title,0.0,shopify,deny,grandmarche,5000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/Pivotec62a.jpg?v=1620048862,1.0,False,kg
Vente et négociation pour non-spécialistes - Gaëlle Ménin-Urien - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3201-removebg-preview.png?v=1620055553,1.0,False,kg
Droit des contrats internationaux - 1ère éd. - Marie-Elodie Ancel-Malik Laazouzi & Pascale Deumier - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,15570.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3189.jpg?v=1620053719,1.0,False,kg
Gestion de la banque: Normes et règlementation à jour-Nouvelles stratégies bancaires - Sylvie de Coussergues & Gautier Bourdeaux - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,16100.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3182-removebg-preview.png?v=1620054545,1.0,False,kg
Droit civil. Introduction Biens Personnes Famille - 20e éd. - Yvaine Buffelan-Lanore & Virginie Larribau-Terneyre - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3176-removebg-preview.png?v=1620052961,1.0,False,kg
Justice des mineurs - Olivier Beauvallet & Sun Yung Lazare - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,40510.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3173-removebg-preview.png?v=1620054622,1.0,False,kg
"Entrepreneuriat: Théories et pratiques, Applications pour apprendre à entreprendre - Alain Fayolle - Français",Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,16650.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3164-removebg-preview_1.png?v=1620053987,1.0,False,kg
Droit constitutionnel - 12e éd. - Hugues Portelli - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,14000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3154-removebg-preview.png?v=1620053197,1.0,False,kg
Entreprises en difficulté: Instruments de paiement et de crédit - 5e éd. - Marie-Laure Coquelet - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,15200.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3149.jpg?v=1620054284,1.0,False,kg
Contrats spéciaux - 7e éd. - Pascal Puig - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3135-removebg-preview.png?v=1620052396,1.0,False,kg
Pratiques de management de projet - 2e éd. - 46 outils et techniques pour prendre la bonne décision - Vincent Drecq - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,23900.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3129-removebg-preview.png?v=1620054962,1.0,False,kg
"Toute la fonction Comptabilité - ""Savoirs""- ""Savoir-faire""- ""Savoir-être"" - Cécile Borg - Français",Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,23900.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3195-removebg-preview.png?v=1620055194,1.0,False,kg
"Concevoir le tableau de bord - 4e éd. - Méthodologie, outils et exemples visuels - Caroline Selmer - Français",Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,31395.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3122-removebg-preview.png?v=1620050322,1.0,False,kg
"Toute la fonction Ressources Humaines - 3e éd. - ""Savoirs"" - ""Savoir-faire"" - ""Savoir-être"" - Annick Haegel - Français",Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3116-removebg-preview.png?v=1620055423,1.0,False,kg
Droit des affaires 20e ed. - Anne-Marie Simon & Brigitte Hess-Fallon - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,9000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3111-removebg-preview.png?v=1620053320,1.0,False,kg
Management et économie des entreprises - Gilles Bressy & Christian Konkuyt - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,11450.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3105-removebg-preview_1.png?v=1620054743,1.0,False,kg
Marketing comportemental: Exploiter la donnée marketing client - Alain Sanjaume & Arnaud Caplier - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3099-removebg-preview.png?v=1620054821,1.0,False,kg
"Toute la fonction production - 2ed. - ""Savoir-être"" - ""Savoir-faire"" - ""Savoir"" - Florence gillet-goinard & laurent maimi - Français",Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,27350.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3080-removebg-preview.png?v=1620055345,1.0,False,kg
"Toute la fonction Contrôle de gestion - ""Savoir-être"" - ""Savoir-faire"" - ""Savoir"" - Français",Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,23850.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3073-removebg-preview.png?v=1620055275,1.0,False,kg
Droit civil: les biens - 10e édition - François Terré & Philippe Simler - Français,Librairie Delphina,,False,Title,Default Title,0.0,shopify,deny,grandmarche,0.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3065-removebg-preview_1.png?v=1620053098,1.0,False,kg
Droit bancaire-2e édition - Français,Librairie Delphina,,True,Title,Default Title,0.0,shopify,deny,grandmarche,17850.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/DSC3058-removebg-preview.png?v=1620052468,1.0,False,kg
Body à encolure rond brodé wax-assorti de pierres - Femme,wayana,,True,Title,Default Title,0.0,shopify,deny,grandmarche,10000.0,True,True,https://cdn.shopify.com/s/files/1/0068/0070/3543/products/waana4.jpg?v=1619860294,1.0,False,kg
